放射線医学,4,4,1,放射線医学総論と放射線生物学,放射線医学分野,教授,白土博樹
放射線医学,4,4,2,病態画像診断学,放射線部/放射線診断科,准教授/科長,工藤興亮
放射線医学,4,4,3,IVR・超音波診断学,放射線診断科,助教,作原祐介
放射線医学,4,4,4,放射線治療学　総論,放射線医学分野,教授,白土博樹
放射線医学,4,5,1,放射線治療学　各論1,放射線医学分野,教授,白土博樹
放射線医学,4,5,2,放射線治療学　各論2,放射線医学分野,特任准教授,橋本孝之
放射線医学,4,5,3,放射線治療学　各論3,放射線医学分野,准教授,鬼丸力也
放射線医学,4,5,4,放射線治療学　各論4,放射線治療医学分野,准教授,清水伸一
放射線医学,4,7,4,放射線医学試験,放射線診断科/放射線治療科,准教授,工藤興亮/鬼丸力也

